actionDate,partnerId,transactionType,totalAmount,counts
2024-10-09,partner_15,subscription,516.96,1
2024-10-09,partner_16,purchase,65.07,1
2024-10-09,partner_18,refund,260.46,2
2024-10-09,partner_19,purchase,38.53,1
2024-10-09,partner_20,subscription,866.43,1
2024-10-09,partner_22,subscription,43.98,1
2024-10-09,partner_26,subscription,80.97,1
2024-10-09,partner_28,purchase,29.59,1
2024-10-09,partner_36,refund,188.26,1
2024-10-09,partner_43,purchase,71.1,1
2024-10-09,partner_43,subscription,34.99,1
2024-10-09,partner_45,purchase,31.87,1
2024-10-09,partner_46,subscription,47.06,1
2024-10-09,partner_9,purchase,180.69,1
2024-10-09,partner_9,refund,111.37,1
2024-10-10,partner_2,purchase,71.07,2
2024-10-10,partner_22,subscription,43.98,1
2024-10-10,partner_23,subscription,180.95,1
2024-10-10,partner_24,subscription,58.62,1
2024-10-10,partner_27,refund,35.76,1
2024-10-10,partner_30,purchase,146.69,1
2024-10-10,partner_40,refund,506.07,1
2024-10-10,partner_43,refund,19.89,1
2024-10-10,partner_44,refund,81.66,1
2024-10-10,partner_50,subscription,106.75,1
2024-10-11,partner_1,purchase,777.06,1
2024-10-11,partner_10,subscription,100.28999999999999,2
2024-10-11,partner_20,refund,34.72,1
2024-10-11,partner_20,subscription,29.55,1
2024-10-11,partner_27,purchase,185.56,1
2024-10-11,partner_3,subscription,116.89,1
2024-10-11,partner_31,subscription,537.68,1
2024-10-11,partner_33,subscription,175.42,1
2024-10-11,partner_35,subscription,838.28,1
2024-10-11,partner_39,purchase,59.85,1
2024-10-11,partner_39,subscription,11.22,1
2024-10-11,partner_6,refund,72.25,2
2024-10-12,partner_1,refund,108.61,1
2024-10-12,partner_10,refund,112.33,1
2024-10-12,partner_11,refund,68.31,1
2024-10-12,partner_12,purchase,61.35,1
2024-10-12,partner_14,refund,102.42,1
2024-10-12,partner_15,purchase,124.79,1
2024-10-12,partner_21,refund,36.12,1
2024-10-12,partner_24,purchase,112.92000000000002,3
2024-10-12,partner_27,refund,43.22,1
2024-10-12,partner_31,subscription,53.36,1
2024-10-12,partner_4,subscription,181.58,1
2024-10-12,partner_42,purchase,188.95,1
2024-10-12,partner_44,purchase,974.98,1
2024-10-12,partner_44,refund,109.88,1
2024-10-12,partner_47,purchase,25.7,1
2024-10-13,partner_10,refund,112.33,1
2024-10-13,partner_16,purchase,85.68,1
2024-10-13,partner_19,purchase,38.53,1
2024-10-13,partner_21,purchase,134.15,1
2024-10-13,partner_22,purchase,159.07,1
2024-10-13,partner_23,refund,116.17,1
2024-10-13,partner_24,subscription,33.04,1
2024-10-13,partner_25,purchase,139.38,1
2024-10-13,partner_27,subscription,17.7,1
2024-10-13,partner_28,purchase,29.59,1
2024-10-13,partner_31,subscription,95.73,1
2024-10-13,partner_34,subscription,58.16,1
2024-10-13,partner_38,subscription,67.28,1
2024-10-13,partner_42,purchase,60.43,1
2024-10-13,partner_49,refund,806.08,1
2024-10-13,partner_50,purchase,71.12,1
2024-10-13,partner_6,subscription,66.58,1
2024-10-14,partner_1,purchase,153.17,1
2024-10-14,partner_1,refund,75.35,1
2024-10-14,partner_13,subscription,35.4,1
2024-10-14,partner_17,purchase,18.4,1
2024-10-14,partner_19,refund,153.81,1
2024-10-14,partner_22,purchase,35.09,1
2024-10-14,partner_23,refund,41.84,1
2024-10-14,partner_24,refund,38.12,1
2024-10-14,partner_26,subscription,73.92,1
2024-10-14,partner_32,subscription,46.83,1
2024-10-14,partner_39,refund,21.05,1
2024-10-14,partner_42,purchase,60.78,1
2024-10-14,partner_43,purchase,850.63,1
2024-10-14,partner_46,subscription,140.95,1
2024-10-14,partner_47,subscription,45.87,1
2024-10-14,partner_50,subscription,161.54,1
2024-10-15,partner_11,purchase,53.75,1
2024-10-15,partner_12,refund,38.36,1
2024-10-15,partner_16,subscription,500.9,1
2024-10-15,partner_19,refund,42.99,1
2024-10-15,partner_22,subscription,173.43,1
2024-10-15,partner_29,subscription,29.47,1
2024-10-15,partner_31,subscription,11.36,1
2024-10-15,partner_32,refund,197.53,1
2024-10-15,partner_37,purchase,90.14,1
2024-10-15,partner_4,subscription,165.69,1
2024-10-15,partner_40,refund,192.38,1
2024-10-15,partner_41,subscription,88.54,1
2024-10-15,partner_44,purchase,95.34,1
2024-10-15,partner_48,purchase,130.74,1
2024-10-15,partner_50,purchase,112.03,1
2024-10-15,partner_50,subscription,161.54,1
2024-10-16,partner_22,subscription,173.43,1
2024-10-16,partner_25,refund,198.15,1
2024-10-16,partner_28,refund,123.59,1
2024-10-16,partner_31,refund,146.61,1
2024-10-16,partner_34,purchase,17.78,1
2024-10-16,partner_35,refund,820.14,1
2024-10-16,partner_36,purchase,128.88,1
2024-10-16,partner_41,purchase,117.36,1
2024-10-16,partner_49,refund,184.79,1
2024-10-16,partner_7,refund,199.29,1
2024-10-17,partner_14,subscription,53.07,1
2024-10-17,partner_22,refund,39.88,1
2024-10-17,partner_22,subscription,173.43,1
2024-10-17,partner_23,refund,116.17,1
2024-10-17,partner_24,subscription,658.75,1
2024-10-17,partner_29,refund,23.57,1
2024-10-17,partner_43,subscription,29.86,1
2024-10-17,partner_46,refund,17.45,1
2024-10-17,partner_49,refund,158.87,1
2024-10-17,partner_5,refund,85.61,1
2024-10-17,partner_50,purchase,650.81,1
2024-10-17,partner_7,purchase,163.49,1
2024-10-18,partner_14,purchase,139.21,1
2024-10-18,partner_14,refund,192.04,1
2024-10-18,partner_16,purchase,145.66,1
2024-10-18,partner_2,subscription,143.46,2
2024-10-18,partner_25,subscription,189.98,1
2024-10-18,partner_34,purchase,827.59,1
2024-10-18,partner_37,purchase,90.14,1
2024-10-18,partner_39,refund,117.61,1
2024-10-18,partner_42,refund,26.18,1
2024-10-18,partner_43,subscription,78.17,1
2024-10-18,partner_45,refund,17.94,1
2024-10-18,partner_47,subscription,45.87,1
2024-10-18,partner_49,subscription,37.8,1
2024-10-18,partner_50,purchase,13.83,1
2024-10-19,partner_1,purchase,153.17,1
2024-10-19,partner_18,subscription,997.89,1
2024-10-19,partner_2,refund,157.07,1
2024-10-19,partner_20,subscription,51.41,1
2024-10-19,partner_23,purchase,112.94,1
2024-10-19,partner_26,subscription,28.7,1
2024-10-19,partner_28,subscription,158.29,1
2024-10-19,partner_38,subscription,28.86,1
2024-10-19,partner_39,subscription,504.36,1
2024-10-19,partner_45,subscription,754.66,1
2024-10-19,partner_50,subscription,161.54,1
2024-10-19,partner_8,refund,82.0,1
2024-10-20,partner_18,subscription,45.08,1
2024-10-20,partner_25,purchase,80.45,1
2024-10-20,partner_26,subscription,184.43,1
2024-10-20,partner_29,refund,23.57,1
2024-10-20,partner_34,purchase,132.26,1
2024-10-20,partner_37,purchase,102.25,1
2024-10-20,partner_39,subscription,28.26,1
2024-10-20,partner_43,purchase,114.45,1
2024-10-20,partner_47,purchase,392.28,2
2024-10-20,partner_6,subscription,842.75,1
2024-10-21,partner_10,subscription,75.07,1
2024-10-21,partner_11,subscription,10.17,1
2024-10-21,partner_14,purchase,70.73,1
2024-10-21,partner_19,subscription,32.73,1
2024-10-21,partner_20,refund,34.72,1
2024-10-21,partner_24,purchase,141.01,1
2024-10-21,partner_24,subscription,195.03,1
2024-10-21,partner_27,refund,78.35,1
2024-10-21,partner_29,purchase,29.05,1
2024-10-21,partner_34,refund,48.41,1
2024-10-21,partner_39,purchase,59.85,1
2024-10-21,partner_47,refund,127.16,1
2024-10-21,partner_47,subscription,590.18,1
2024-10-22,partner_1,refund,197.93,1
2024-10-22,partner_13,refund,92.02,1
2024-10-22,partner_22,purchase,583.68,1
2024-10-22,partner_3,purchase,27.1,1
2024-10-22,partner_33,subscription,42.26,1
2024-10-22,partner_34,subscription,62.7,1
2024-10-22,partner_36,purchase,103.76,1
2024-10-22,partner_39,refund,188.17,1
2024-10-22,partner_41,subscription,40.04,1
2024-10-22,partner_42,purchase,60.43,1
2024-10-22,partner_6,refund,153.0,2
2024-10-22,partner_6,subscription,254.98000000000002,2
2024-10-23,partner_11,purchase,43.87,1
2024-10-23,partner_16,purchase,145.66,1
2024-10-23,partner_18,refund,843.33,1
2024-10-23,partner_21,subscription,202.41,2
2024-10-23,partner_26,purchase,32.52,1
2024-10-23,partner_27,purchase,191.94,1
2024-10-23,partner_38,subscription,161.24,1
2024-10-23,partner_39,subscription,47.28,1
2024-10-23,partner_4,refund,191.75,1
2024-10-23,partner_44,subscription,29.92,1
2024-10-23,partner_47,purchase,25.7,1
2024-10-23,partner_9,purchase,180.69,1
2024-10-24,partner_11,subscription,124.11,1
2024-10-24,partner_12,purchase,169.66,1
2024-10-24,partner_14,subscription,53.07,1
2024-10-24,partner_19,refund,181.64,1
2024-10-24,partner_19,subscription,35.53,1
2024-10-24,partner_2,refund,180.98,1
2024-10-24,partner_27,purchase,185.56,1
2024-10-24,partner_34,purchase,132.26,1
2024-10-24,partner_38,refund,126.94,1
2024-10-24,partner_39,purchase,230.41000000000003,2
2024-10-24,partner_39,refund,117.61,1
2024-10-24,partner_40,purchase,194.94,1
2024-10-24,partner_40,refund,19.2,1
2024-10-24,partner_41,purchase,136.98,1
2024-10-24,partner_41,refund,48.26,1
2024-10-24,partner_42,refund,26.18,1
2024-10-24,partner_43,subscription,90.03,1
2024-10-24,partner_45,refund,188.39,1
2024-10-24,partner_46,purchase,89.79,1
2024-10-24,partner_49,refund,194.59,1
2024-10-25,partner_17,refund,840.61,1
2024-10-25,partner_22,purchase,103.66,1
2024-10-25,partner_26,subscription,73.92,1
2024-10-25,partner_29,refund,116.85,1
2024-10-25,partner_30,refund,68.63,1
2024-10-25,partner_36,refund,119.51,1
2024-10-25,partner_44,subscription,146.19,1
2024-10-25,partner_45,purchase,109.87,1
2024-10-25,partner_50,subscription,726.64,1
2024-10-26,partner_1,purchase,94.74,1
2024-10-26,partner_14,purchase,139.21,1
2024-10-26,partner_14,subscription,79.14,1
2024-10-26,partner_22,purchase,103.66,1
2024-10-26,partner_22,refund,39.92,1
2024-10-26,partner_23,purchase,180.51,1
2024-10-26,partner_27,purchase,153.18,1
2024-10-26,partner_35,purchase,116.93,1
2024-10-26,partner_42,purchase,183.2,1
2024-10-26,partner_46,subscription,179.27,1
2024-10-27,partner_14,subscription,106.95,1
2024-10-27,partner_15,subscription,37.95,1
2024-10-27,partner_16,purchase,135.88,1
2024-10-27,partner_2,purchase,51.86,1
2024-10-27,partner_20,refund,81.51,1
2024-10-27,partner_26,subscription,188.36,1
2024-10-27,partner_40,subscription,181.94,1
2024-10-27,partner_43,purchase,71.1,1
2024-10-27,partner_46,subscription,140.95,1
2024-10-27,partner_47,subscription,29.88,1
2024-10-27,partner_50,purchase,43.12,1
2024-10-27,partner_9,refund,111.37,1
2024-10-28,partner_1,subscription,146.63,1
2024-10-28,partner_12,refund,38.36,1
2024-10-28,partner_13,purchase,56.84,1
2024-10-28,partner_14,subscription,137.77,1
2024-10-28,partner_16,purchase,135.88,1
2024-10-28,partner_19,subscription,35.53,1
2024-10-28,partner_2,refund,67.34,1
2024-10-28,partner_21,refund,37.57,1
2024-10-28,partner_22,subscription,163.15,1
2024-10-28,partner_23,subscription,27.04,1
2024-10-28,partner_24,purchase,90.16,1
2024-10-28,partner_33,subscription,166.14,1
2024-10-28,partner_35,refund,41.62,2
2024-10-28,partner_4,purchase,152.52,1
2024-10-28,partner_41,purchase,90.43,1
2024-10-28,partner_43,refund,45.48,1
2024-10-28,partner_46,purchase,134.97,1
2024-10-28,partner_47,subscription,41.76,1
2024-10-28,partner_6,refund,66.30000000000001,2
2024-10-28,partner_7,refund,77.26,1
2024-10-29,partner_11,subscription,124.11,1
2024-10-29,partner_20,subscription,148.93,1
2024-10-29,partner_22,subscription,207.13,2
2024-10-29,partner_36,purchase,102.23,1
2024-10-29,partner_37,purchase,106.08,1
2024-10-29,partner_38,subscription,28.86,1
2024-10-29,partner_39,refund,21.05,1
2024-10-29,partner_49,subscription,919.54,1
2024-10-29,partner_9,refund,173.83,1
2024-10-30,partner_12,refund,126.82,1
2024-10-30,partner_14,refund,915.7,1
2024-10-30,partner_19,refund,111.75,1
2024-10-30,partner_26,subscription,140.07,2
2024-10-30,partner_27,purchase,179.96,1
2024-10-30,partner_30,refund,38.66,1
2024-10-30,partner_35,subscription,10.48,1
2024-10-30,partner_39,purchase,13.97,1
2024-10-30,partner_39,refund,253.5,3
2024-10-30,partner_42,refund,184.85,1
2024-10-30,partner_44,purchase,170.45,1
2024-10-30,partner_44,subscription,699.62,1
2024-10-30,partner_48,subscription,683.85,1
2024-10-30,partner_49,refund,254.54000000000002,2
2024-10-31,partner_10,purchase,195.45,1
2024-10-31,partner_12,refund,52.18,1
2024-10-31,partner_16,purchase,135.88,1
2024-10-31,partner_16,subscription,142.44,1
2024-10-31,partner_2,subscription,71.73,1
2024-10-31,partner_23,refund,148.81,1
2024-10-31,partner_27,refund,78.35,1
2024-10-31,partner_30,subscription,29.95,1
2024-10-31,partner_34,subscription,62.7,1
2024-10-31,partner_35,refund,20.15,1
2024-10-31,partner_37,refund,192.33,1
2024-10-31,partner_4,purchase,152.52,1
2024-10-31,partner_41,subscription,923.27,1
2024-10-31,partner_43,refund,45.48,1
2024-10-31,partner_45,purchase,65.52,1
2024-10-31,partner_45,subscription,198.69,1
2024-11-01,partner_14,purchase,139.21,1
2024-11-01,partner_18,subscription,143.01,1
2024-11-01,partner_19,purchase,38.53,1
2024-11-01,partner_2,purchase,45.51,1
2024-11-01,partner_23,refund,48.28,1
2024-11-01,partner_34,subscription,175.37,1
2024-11-01,partner_39,refund,117.61,1
2024-11-01,partner_40,refund,19.2,1
2024-11-01,partner_41,subscription,81.74,1
2024-11-01,partner_43,refund,19.89,1
2024-11-01,partner_50,purchase,288.87,2
2024-11-01,partner_8,purchase,147.72,1
2024-11-02,partner_10,subscription,27.73,1
2024-11-02,partner_18,refund,120.05,1
2024-11-02,partner_19,refund,42.99,1
2024-11-02,partner_20,subscription,51.41,1
2024-11-02,partner_21,subscription,161.68,1
2024-11-02,partner_23,refund,38.91,1
2024-11-02,partner_27,purchase,93.21,1
2024-11-02,partner_3,subscription,116.89,1
2024-11-02,partner_30,refund,73.54,1
2024-11-02,partner_32,refund,136.52,1
2024-11-02,partner_32,subscription,931.8,1
2024-11-02,partner_39,subscription,504.36,1
2024-11-02,partner_42,refund,184.85,1
2024-11-02,partner_42,subscription,160.1,1
2024-11-02,partner_44,refund,127.83,1
2024-11-02,partner_50,subscription,183.13,1
2024-11-02,partner_6,purchase,165.36,1
2024-11-03,partner_1,refund,75.35,1
2024-11-03,partner_11,subscription,184.41,1
2024-11-03,partner_18,purchase,197.53,1
2024-11-03,partner_22,refund,72.85,2
2024-11-03,partner_27,refund,165.29,1
2024-11-03,partner_3,purchase,78.18,1
2024-11-03,partner_33,subscription,42.26,1
2024-11-03,partner_34,subscription,175.07,1
2024-11-03,partner_36,refund,188.26,1
2024-11-03,partner_37,refund,196.13,1
2024-11-03,partner_4,subscription,92.01,1
2024-11-03,partner_43,subscription,34.99,1
2024-11-03,partner_45,subscription,40.92,1
2024-11-03,partner_47,subscription,154.53,1
2024-11-03,partner_9,refund,90.41,1
2024-11-04,partner_1,subscription,894.94,1
2024-11-04,partner_10,subscription,75.36,1
2024-11-04,partner_14,subscription,46.32,1
2024-11-04,partner_23,refund,38.91,1
2024-11-04,partner_37,subscription,44.21,1
2024-11-04,partner_38,subscription,28.86,1
2024-11-04,partner_45,subscription,40.92,1
2024-11-04,partner_46,purchase,103.27,1
2024-11-04,partner_47,refund,121.2,1
2024-11-05,partner_1,purchase,773.05,1
2024-11-05,partner_15,subscription,516.96,1
2024-11-05,partner_3,purchase,105.27,1
2024-11-05,partner_3,subscription,116.89,1
2024-11-05,partner_30,purchase,146.69,1
2024-11-05,partner_37,purchase,38.52,1
2024-11-05,partner_38,subscription,161.24,1
2024-11-05,partner_46,subscription,674.49,1
2024-11-05,partner_47,refund,58.98,1
2024-11-05,partner_48,purchase,130.74,1
2024-11-05,partner_5,purchase,10.26,1
2024-11-05,partner_50,subscription,106.75,1
2024-11-06,partner_11,purchase,53.02,1
2024-11-06,partner_13,refund,49.46,1
2024-11-06,partner_15,purchase,147.85,1
2024-11-06,partner_20,subscription,29.55,1
2024-11-06,partner_22,purchase,35.09,1
2024-11-06,partner_23,refund,111.26,2
2024-11-06,partner_28,purchase,198.26,1
2024-11-06,partner_30,refund,38.66,1
2024-11-06,partner_31,purchase,138.24,1
2024-11-06,partner_37,refund,170.32,1
2024-11-06,partner_39,purchase,51.86,1
2024-11-06,partner_46,purchase,157.13,1
2024-11-06,partner_47,refund,197.0,1
2024-11-06,partner_49,subscription,59.28999999999999,2
2024-11-06,partner_9,subscription,88.96,1
2024-11-07,partner_11,purchase,59.85,1
2024-11-07,partner_12,subscription,196.59,1
2024-11-07,partner_14,purchase,131.56,1
2024-11-07,partner_14,subscription,46.32,1
2024-11-07,partner_18,refund,43.06,1
2024-11-07,partner_18,subscription,143.01,1
2024-11-07,partner_19,refund,181.64,1
2024-11-07,partner_2,subscription,73.01,1
2024-11-07,partner_23,refund,116.17,1
2024-11-07,partner_25,subscription,197.24,1
2024-11-07,partner_36,refund,905.9,1
2024-11-07,partner_37,purchase,90.14,1
2024-11-07,partner_41,purchase,157.01,1
2024-11-07,partner_42,refund,139.59,1
2024-11-07,partner_45,subscription,135.33,1
2024-11-07,partner_46,subscription,160.29,1
2024-11-07,partner_47,purchase,25.7,1
2024-11-07,partner_49,purchase,93.25,1
2024-11-07,partner_5,refund,108.47,1
2024-11-08,partner_19,purchase,127.67,1
2024-11-08,partner_19,refund,62.73,1
2024-11-08,partner_19,subscription,156.63,1
2024-11-08,partner_2,purchase,60.26,1
2024-11-08,partner_29,purchase,522.75,1
2024-11-08,partner_31,subscription,95.73,1
2024-11-08,partner_34,subscription,175.07,1
2024-11-08,partner_36,refund,119.51,1
2024-11-08,partner_37,purchase,548.88,1
2024-11-08,partner_39,subscription,31.76,1
2024-11-08,partner_45,purchase,94.49,1
2024-11-08,partner_46,refund,137.04,1
2024-11-08,partner_9,refund,173.83,1
2024-11-08,partner_9,subscription,70.59,1
2024-11-09,partner_10,subscription,46.85,1
2024-11-09,partner_11,refund,68.31,1
2024-11-09,partner_12,subscription,196.59,1
2024-11-09,partner_14,refund,192.04,1
2024-11-09,partner_19,purchase,38.53,1
2024-11-09,partner_24,purchase,90.16,1
2024-11-09,partner_25,refund,198.15,1
2024-11-09,partner_5,purchase,22.08,1
2024-11-10,partner_1,refund,197.93,1
2024-11-10,partner_10,refund,171.51,1
2024-11-10,partner_11,refund,68.31,1
2024-11-10,partner_19,subscription,35.53,1
2024-11-10,partner_2,subscription,196.04,1
2024-11-10,partner_21,subscription,167.17,1
2024-11-10,partner_27,purchase,167.27,1
2024-11-10,partner_35,refund,20.15,1
2024-11-10,partner_40,subscription,93.87,1
2024-11-10,partner_43,refund,44.2,1
2024-11-10,partner_44,purchase,641.66,1
2024-11-10,partner_44,refund,81.66,1
2024-11-10,partner_46,purchase,89.79,1
2024-11-10,partner_47,purchase,47.96,2
2024-11-10,partner_49,purchase,93.25,1
2024-11-10,partner_5,purchase,196.96,2
2024-11-10,partner_50,refund,141.04,1
2024-11-10,partner_6,purchase,127.92,1
2024-11-10,partner_6,refund,24.6,1
2024-11-10,partner_8,purchase,20.43,1
2024-11-11,partner_10,subscription,75.36,1
2024-11-11,partner_13,purchase,27.59,1
2024-11-11,partner_14,subscription,46.32,1
2024-11-11,partner_29,purchase,183.86,1
2024-11-11,partner_31,subscription,11.36,1
2024-11-11,partner_34,refund,57.41,1
2024-11-11,partner_34,subscription,175.07,1
2024-11-11,partner_35,refund,46.0,1
2024-11-11,partner_42,subscription,160.1,1
2024-11-11,partner_46,refund,137.04,1
2024-11-11,partner_47,subscription,45.87,1
2024-11-12,partner_16,subscription,142.44,1
2024-11-12,partner_2,purchase,45.51,1
2024-11-12,partner_3,subscription,49.38,1
2024-11-12,partner_32,purchase,181.63,1
2024-11-12,partner_33,purchase,66.72,1
2024-11-12,partner_35,subscription,163.14,1
2024-11-12,partner_41,refund,48.26,1
2024-11-12,partner_5,refund,85.61,1
2024-11-13,partner_18,subscription,97.2,1
2024-11-13,partner_19,subscription,171.0,2
2024-11-13,partner_2,purchase,60.26,1
2024-11-13,partner_20,refund,81.51,1
2024-11-13,partner_21,subscription,161.68,1
2024-11-13,partner_27,subscription,864.24,1
2024-11-13,partner_29,purchase,146.0,1
2024-11-13,partner_31,purchase,10.13,1
2024-11-13,partner_44,refund,127.83,1
2024-11-13,partner_48,subscription,192.43,1
2024-11-13,partner_49,purchase,93.25,1
2024-11-13,partner_49,subscription,919.54,1
2024-11-13,partner_5,subscription,17.83,1
2024-11-13,partner_6,subscription,842.75,1
2024-11-13,partner_7,purchase,109.44,1
2024-11-14,partner_10,refund,661.15,1
2024-11-14,partner_12,refund,692.41,1
2024-11-14,partner_14,subscription,187.16,1
2024-11-14,partner_16,subscription,500.9,1
2024-11-14,partner_22,purchase,103.66,1
2024-11-14,partner_22,refund,32.97,1
2024-11-14,partner_28,purchase,81.8,1
2024-11-14,partner_39,refund,162.58,1
2024-11-14,partner_43,refund,44.2,1
2024-11-14,partner_44,purchase,119.57,1
2024-11-14,partner_46,refund,104.53,1
2024-11-14,partner_46,subscription,111.36,1
2024-11-14,partner_49,refund,184.79,1
2024-11-15,partner_13,refund,92.02,1
2024-11-15,partner_15,refund,101.56,1
2024-11-15,partner_2,purchase,44.02,1
2024-11-15,partner_22,subscription,43.98,1
2024-11-15,partner_24,subscription,33.04,1
2024-11-15,partner_26,purchase,32.52,1
2024-11-15,partner_29,refund,23.57,1
2024-11-15,partner_29,subscription,29.47,1
2024-11-15,partner_3,refund,182.89,1
2024-11-15,partner_33,subscription,70.13,1
2024-11-15,partner_46,subscription,555.9,1
2024-11-15,partner_5,subscription,50.87,1
2024-11-15,partner_50,subscription,726.64,1
2024-11-16,partner_10,subscription,60.92,1
2024-11-16,partner_11,subscription,20.13,1
2024-11-16,partner_12,refund,110.16,1
2024-11-16,partner_13,purchase,56.84,1
2024-11-16,partner_14,refund,14.12,1
2024-11-16,partner_18,refund,85.01,1
2024-11-16,partner_37,purchase,106.08,1
2024-11-16,partner_38,refund,59.19,1
2024-11-16,partner_42,subscription,512.4,1
2024-11-16,partner_45,purchase,56.44,1
2024-11-17,partner_11,refund,156.8,1
2024-11-17,partner_15,purchase,79.46,1
2024-11-17,partner_2,purchase,169.89,1
2024-11-17,partner_20,refund,31.16,1
2024-11-17,partner_3,subscription,952.65,1
2024-11-17,partner_34,refund,506.39,1
2024-11-17,partner_37,purchase,114.98,1
2024-11-17,partner_38,purchase,23.11,1
2024-11-17,partner_39,subscription,31.76,1
2024-11-17,partner_40,subscription,44.78,1
2024-11-17,partner_43,subscription,29.86,1
2024-11-17,partner_44,subscription,155.81,1
2024-11-17,partner_46,refund,190.25,1
2024-11-17,partner_47,subscription,63.36,1
2024-11-18,partner_1,refund,610.03,1
2024-11-18,partner_13,refund,49.46,1
2024-11-18,partner_15,refund,101.56,1
2024-11-18,partner_18,refund,19.34,1
2024-11-18,partner_2,refund,18.43,1
2024-11-18,partner_22,purchase,136.69,1
2024-11-18,partner_23,purchase,112.94,1
2024-11-18,partner_27,purchase,135.37,2
2024-11-18,partner_28,refund,38.59,1
2024-11-18,partner_3,subscription,545.47,1
2024-11-18,partner_30,refund,114.45,1
2024-11-18,partner_38,purchase,159.54,2
2024-11-18,partner_40,refund,152.32,1
2024-11-18,partner_43,subscription,29.86,1
2024-11-18,partner_44,refund,98.46,1
2024-11-18,partner_46,purchase,142.57,1
2024-11-18,partner_47,purchase,921.64,1
2024-11-18,partner_47,refund,121.2,1
2024-11-19,partner_2,purchase,51.86,1
2024-11-19,partner_20,purchase,52.78,1
2024-11-19,partner_25,purchase,80.45,1
2024-11-19,partner_27,refund,139.77,1
2024-11-19,partner_38,subscription,161.24,1
2024-11-19,partner_45,purchase,977.13,2
2024-11-19,partner_47,subscription,28.98,1
2024-11-19,partner_48,refund,33.07,1
2024-11-19,partner_5,purchase,110.42,1
2024-11-19,partner_5,refund,140.44,1
2024-11-19,partner_9,refund,86.78,1
2024-11-20,partner_1,subscription,818.71,1
2024-11-20,partner_11,purchase,74.72,1
2024-11-20,partner_12,purchase,824.03,1
2024-11-20,partner_16,refund,127.7,1
2024-11-20,partner_17,purchase,88.61,1
2024-11-20,partner_2,purchase,83.15,2
2024-11-20,partner_24,refund,114.83,1
2024-11-20,partner_3,subscription,49.38,1
2024-11-20,partner_30,subscription,199.08,1
2024-11-20,partner_33,refund,104.16,1
2024-11-20,partner_4,purchase,152.52,1
2024-11-20,partner_42,refund,139.59,1
2024-11-20,partner_5,subscription,723.08,1
2024-11-20,partner_50,subscription,161.54,1
2024-11-21,partner_10,refund,142.83,1
2024-11-21,partner_2,purchase,67.37,2
2024-11-21,partner_20,refund,227.9,2
2024-11-21,partner_33,subscription,175.42,1
2024-11-21,partner_36,refund,905.9,1
2024-11-21,partner_46,subscription,47.06,1
2024-11-21,partner_6,subscription,99.14,1
2024-11-22,partner_20,purchase,68.71,1
2024-11-22,partner_28,purchase,81.8,1
2024-11-22,partner_28,refund,38.59,1
2024-11-22,partner_32,subscription,39.46,1
2024-11-22,partner_39,refund,162.58,1
2024-11-22,partner_45,purchase,49.83,1
2024-11-22,partner_45,subscription,22.69,1
2024-11-22,partner_46,subscription,555.9,1
2024-11-22,partner_48,refund,49.2,1
2024-11-22,partner_5,subscription,17.83,1
2024-11-23,partner_17,purchase,88.61,1
2024-11-23,partner_27,purchase,157.72,1
2024-11-23,partner_3,subscription,49.38,1
2024-11-23,partner_37,refund,196.13,1
2024-11-23,partner_4,refund,191.75,1
2024-11-23,partner_44,refund,179.78,1
2024-11-23,partner_9,purchase,103.64,1
2024-11-23,partner_9,refund,86.78,1
2024-11-24,partner_10,refund,142.83,1
2024-11-24,partner_11,refund,61.38,1
2024-11-24,partner_14,subscription,79.14,1
2024-11-24,partner_18,purchase,16.14,1
2024-11-24,partner_25,purchase,304.88,2
2024-11-24,partner_28,purchase,198.26,1
2024-11-24,partner_44,subscription,546.19,1
2024-11-24,partner_47,subscription,86.68,1
2024-11-24,partner_49,refund,954.28,1
2024-11-25,partner_13,purchase,121.15,1
2024-11-25,partner_2,subscription,139.69,1
2024-11-25,partner_26,subscription,28.7,1
2024-11-25,partner_33,purchase,66.72,1
2024-11-25,partner_39,refund,117.61,1
2024-11-25,partner_44,refund,109.88,1
2024-11-25,partner_45,subscription,94.43,1
2024-11-25,partner_49,subscription,18.68,1
2024-11-26,partner_10,subscription,23.67,1
2024-11-26,partner_18,refund,644.48,1
2024-11-26,partner_2,purchase,177.7,1
2024-11-26,partner_2,refund,181.1,1
2024-11-26,partner_21,subscription,34.12,1
2024-11-26,partner_25,refund,35.33,1
2024-11-26,partner_26,purchase,14.78,1
2024-11-26,partner_26,subscription,184.43,1
2024-11-26,partner_31,subscription,128.24,1
2024-11-26,partner_35,purchase,197.31,1
2024-11-26,partner_43,refund,45.48,1
2024-11-26,partner_44,purchase,736.63,1
2024-11-26,partner_47,refund,48.09,1
2024-11-26,partner_6,subscription,79.5,1
2024-11-26,partner_7,subscription,109.15,1
2024-11-26,partner_8,refund,82.0,1
2024-11-27,partner_12,refund,52.18,1
2024-11-27,partner_25,purchase,90.68,1
2024-11-27,partner_3,subscription,11.65,1
2024-11-27,partner_32,refund,197.53,1
2024-11-27,partner_38,subscription,161.24,1
2024-11-27,partner_41,subscription,88.54,1
2024-11-27,partner_45,purchase,94.49,1
2024-11-27,partner_5,purchase,10.26,1
2024-11-28,partner_1,purchase,153.17,1
2024-11-28,partner_12,subscription,161.78,1
2024-11-28,partner_17,refund,171.89,1
