userSerial,partnerId,transactionType,amount,time,segment,actionDate
user_104,partner_39,refund,186.25,2024-09-26 12:43:49.002463,Occasional Buyers,2024-09-26
user_319,partner_1,purchase,777.06,2024-02-03 12:43:49.002463,High Spenders,2024-02-03
user_319,partner_1,purchase,777.06,2024-10-11 12:43:49.002463,High Spenders,2024-10-11
user_319,partner_1,purchase,777.06,2024-12-02 12:43:49.002463,High Spenders,2024-12-02
user_280,partner_50,purchase,146.5,2024-06-08 12:43:49.002463,Occasional Buyers,2024-06-08
user_280,partner_50,purchase,146.5,2024-09-02 12:43:49.002463,Occasional Buyers,2024-09-02
user_280,partner_50,purchase,146.5,2024-08-17 12:43:49.002463,Occasional Buyers,2024-08-17
user_280,partner_50,purchase,146.5,2024-04-28 12:43:49.002463,Occasional Buyers,2024-04-28
user_315,partner_39,refund,21.05,2024-06-12 12:43:49.002463,Budget-Conscious,2024-06-12
user_315,partner_39,refund,21.05,2024-07-16 12:43:49.002463,Budget-Conscious,2024-07-16
user_315,partner_39,refund,21.05,2024-04-19 12:43:49.002463,Budget-Conscious,2024-04-19
user_315,partner_39,refund,21.05,2024-04-16 12:43:49.002463,Budget-Conscious,2024-04-16
user_315,partner_39,refund,21.05,2024-10-30 12:43:49.002463,Budget-Conscious,2024-10-30
user_315,partner_39,refund,21.05,2024-09-26 12:43:49.002463,Budget-Conscious,2024-09-26
user_315,partner_39,refund,21.05,2024-10-14 12:43:49.002463,Budget-Conscious,2024-10-14
user_315,partner_39,refund,21.05,2024-09-20 12:43:49.002463,Budget-Conscious,2024-09-20
user_315,partner_39,refund,21.05,2024-02-28 12:43:49.002463,Budget-Conscious,2024-02-28
user_315,partner_39,refund,21.05,2024-10-29 12:43:49.002463,Budget-Conscious,2024-10-29
user_303,partner_38,subscription,95.24,2024-02-18 12:43:49.002463,Occasional Buyers,2024-02-18
user_303,partner_38,subscription,95.24,2024-05-20 12:43:49.002463,Occasional Buyers,2024-05-20
user_303,partner_38,subscription,95.24,2024-05-02 12:43:49.002463,Occasional Buyers,2024-05-02
user_303,partner_38,subscription,95.24,2024-07-23 12:43:49.002463,Occasional Buyers,2024-07-23
user_303,partner_38,subscription,95.24,2024-06-08 12:43:49.002463,Occasional Buyers,2024-06-08
user_226,partner_33,subscription,58.24,2024-03-04 12:43:49.002463,Occasional Buyers,2024-03-04
user_226,partner_33,subscription,58.24,2025-01-10 12:43:49.002463,Occasional Buyers,2025-01-10
user_226,partner_33,subscription,58.24,2024-09-29 12:43:49.002463,Occasional Buyers,2024-09-29
user_226,partner_33,subscription,58.24,2024-10-04 12:43:49.002463,Occasional Buyers,2024-10-04
user_226,partner_33,subscription,58.24,2024-01-13 12:43:49.002463,Occasional Buyers,2024-01-13
user_226,partner_33,subscription,58.24,2024-05-10 12:43:49.002463,Occasional Buyers,2024-05-10
user_466,partner_20,purchase,52.78,2024-12-06 12:43:49.002463,Occasional Buyers,2024-12-06
user_466,partner_20,purchase,52.78,2024-05-06 12:43:49.002463,Occasional Buyers,2024-05-06
user_466,partner_20,purchase,52.78,2024-05-18 12:43:49.002463,Occasional Buyers,2024-05-18
user_466,partner_20,purchase,52.78,2024-11-19 12:43:49.002463,Occasional Buyers,2024-11-19
user_466,partner_20,purchase,52.78,2024-01-12 12:43:49.002463,Occasional Buyers,2024-01-12
user_466,partner_20,purchase,52.78,2024-07-24 12:43:49.002463,Occasional Buyers,2024-07-24
user_466,partner_20,purchase,52.78,2024-01-25 12:43:49.002463,Occasional Buyers,2024-01-25
user_12,partner_37,refund,176.7,2025-01-10 12:43:49.002463,Occasional Buyers,2025-01-10
user_12,partner_37,refund,176.7,2024-08-08 12:43:49.002463,Occasional Buyers,2024-08-08
user_12,partner_37,refund,176.7,2024-09-29 12:43:49.002463,Occasional Buyers,2024-09-29
user_12,partner_37,refund,176.7,2024-07-21 12:43:49.002463,Occasional Buyers,2024-07-21
user_12,partner_37,refund,176.7,2024-07-03 12:43:49.002463,Occasional Buyers,2024-07-03
user_169,partner_16,refund,829.87,2024-06-22 12:43:49.002463,High Spenders,2024-06-22
user_243,partner_47,refund,171.14,2024-05-26 12:43:49.002463,Occasional Buyers,2024-05-26
user_243,partner_47,refund,171.14,2024-04-12 12:43:49.002463,Occasional Buyers,2024-04-12
user_243,partner_47,refund,171.14,2024-05-07 12:43:49.002463,Occasional Buyers,2024-05-07
user_243,partner_47,refund,171.14,2024-06-24 12:43:49.002463,Occasional Buyers,2024-06-24
user_243,partner_47,refund,171.14,2024-05-10 12:43:49.002463,Occasional Buyers,2024-05-10
user_243,partner_47,refund,171.14,2025-01-04 12:43:49.002463,Occasional Buyers,2025-01-04
user_243,partner_47,refund,171.14,2024-12-18 12:43:49.002463,Occasional Buyers,2024-12-18
user_403,partner_8,refund,82.0,2024-08-05 12:43:49.002463,Occasional Buyers,2024-08-05
user_403,partner_8,refund,82.0,2024-11-26 12:43:49.002463,Occasional Buyers,2024-11-26
user_403,partner_8,refund,82.0,2024-07-23 12:43:49.002463,Occasional Buyers,2024-07-23
user_403,partner_8,refund,82.0,2024-07-28 12:43:49.002463,Occasional Buyers,2024-07-28
user_403,partner_8,refund,82.0,2024-10-19 12:43:49.002463,Occasional Buyers,2024-10-19
user_403,partner_8,refund,82.0,2024-02-25 12:43:49.002463,Occasional Buyers,2024-02-25
user_403,partner_8,refund,82.0,2024-12-26 12:43:49.002463,Occasional Buyers,2024-12-26
user_152,partner_48,refund,12.62,2024-08-13 12:43:49.002463,Budget-Conscious,2024-08-13
user_152,partner_48,refund,12.62,2024-02-18 12:43:49.002463,Budget-Conscious,2024-02-18
user_152,partner_48,refund,12.62,2024-01-30 12:43:49.002463,Budget-Conscious,2024-01-30
user_152,partner_48,refund,12.62,2024-06-13 12:43:49.002463,Budget-Conscious,2024-06-13
user_152,partner_48,refund,12.62,2024-02-09 12:43:49.002463,Budget-Conscious,2024-02-09
user_152,partner_48,refund,12.62,2024-05-26 12:43:49.002463,Budget-Conscious,2024-05-26
user_202,partner_49,refund,806.08,2024-10-13 12:43:49.002463,High Spenders,2024-10-13
user_202,partner_49,refund,806.08,2024-02-17 12:43:49.002463,High Spenders,2024-02-17
user_202,partner_49,refund,806.08,2024-01-11 12:43:49.002463,High Spenders,2024-01-11
user_362,partner_28,purchase,198.26,2024-06-15 12:43:49.002463,Occasional Buyers,2024-06-15
user_362,partner_28,purchase,198.26,2024-04-11 12:43:49.002463,Occasional Buyers,2024-04-11
user_362,partner_28,purchase,198.26,2024-11-06 12:43:49.002463,Occasional Buyers,2024-11-06
user_362,partner_28,purchase,198.26,2024-07-18 12:43:49.002463,Occasional Buyers,2024-07-18
user_362,partner_28,purchase,198.26,2024-11-24 12:43:49.002463,Occasional Buyers,2024-11-24
user_362,partner_28,purchase,198.26,2024-05-01 12:43:49.002463,Occasional Buyers,2024-05-01
user_8,partner_49,refund,190.3,2024-07-10 12:43:49.002463,Occasional Buyers,2024-07-10
user_8,partner_49,refund,190.3,2024-06-22 12:43:49.002463,Occasional Buyers,2024-06-22
user_8,partner_49,refund,190.3,2024-01-23 12:43:49.002463,Occasional Buyers,2024-01-23
user_8,partner_49,refund,190.3,2024-04-18 12:43:49.002463,Occasional Buyers,2024-04-18
user_240,partner_43,subscription,29.86,2024-02-18 12:43:49.002463,Budget-Conscious,2024-02-18
user_240,partner_43,subscription,29.86,2024-11-17 12:43:49.002463,Budget-Conscious,2024-11-17
user_240,partner_43,subscription,29.86,2024-02-12 12:43:49.002463,Budget-Conscious,2024-02-12
user_240,partner_43,subscription,29.86,2024-01-27 12:43:49.002463,Budget-Conscious,2024-01-27
user_240,partner_43,subscription,29.86,2024-10-17 12:43:49.002463,Budget-Conscious,2024-10-17
user_240,partner_43,subscription,29.86,2024-11-28 12:43:49.002463,Budget-Conscious,2024-11-28
user_240,partner_43,subscription,29.86,2024-12-15 12:43:49.002463,Budget-Conscious,2024-12-15
user_240,partner_43,subscription,29.86,2024-11-18 12:43:49.002463,Budget-Conscious,2024-11-18
user_461,partner_24,refund,38.12,2024-02-05 12:43:49.002463,Budget-Conscious,2024-02-05
user_461,partner_24,refund,38.12,2024-10-03 12:43:49.002463,Budget-Conscious,2024-10-03
user_461,partner_24,refund,38.12,2024-05-21 12:43:49.002463,Budget-Conscious,2024-05-21
user_461,partner_24,refund,38.12,2024-10-14 12:43:49.002463,Budget-Conscious,2024-10-14
user_461,partner_24,refund,38.12,2024-05-14 12:43:49.002463,Budget-Conscious,2024-05-14
user_99,partner_12,subscription,196.59,2024-08-11 12:43:49.002463,Occasional Buyers,2024-08-11
user_99,partner_12,subscription,196.59,2024-12-15 12:43:49.002463,Occasional Buyers,2024-12-15
user_99,partner_12,subscription,196.59,2024-04-09 12:43:49.002463,Occasional Buyers,2024-04-09
user_99,partner_12,subscription,196.59,2024-11-07 12:43:49.002463,Occasional Buyers,2024-11-07
user_99,partner_12,subscription,196.59,2024-12-15 12:43:49.002463,Occasional Buyers,2024-12-15
user_99,partner_12,subscription,196.59,2024-12-22 12:43:49.002463,Occasional Buyers,2024-12-22
user_99,partner_12,subscription,196.59,2024-11-09 12:43:49.002463,Occasional Buyers,2024-11-09
user_163,partner_28,refund,800.39,2024-03-20 12:43:49.002463,High Spenders,2024-03-20
user_163,partner_28,refund,800.39,2024-03-02 12:43:49.002463,High Spenders,2024-03-02
user_163,partner_28,refund,800.39,2024-01-31 12:43:49.002463,High Spenders,2024-01-31
user_441,partner_6,subscription,842.75,2024-06-21 12:43:49.002463,High Spenders,2024-06-21
user_441,partner_6,subscription,842.75,2024-11-13 12:43:49.002463,High Spenders,2024-11-13
user_441,partner_6,subscription,842.75,2024-10-20 12:43:49.002463,High Spenders,2024-10-20
user_234,partner_40,subscription,126.93,2024-04-24 12:43:49.002463,Occasional Buyers,2024-04-24
user_234,partner_40,subscription,126.93,2024-12-25 12:43:49.002463,Occasional Buyers,2024-12-25
user_234,partner_40,subscription,126.93,2024-08-21 12:43:49.002463,Occasional Buyers,2024-08-21
user_234,partner_40,subscription,126.93,2024-07-04 12:43:49.002463,Occasional Buyers,2024-07-04
user_234,partner_40,subscription,126.93,2024-06-01 12:43:49.002463,Occasional Buyers,2024-06-01
user_410,partner_45,refund,17.94,2024-06-14 12:43:49.002463,Budget-Conscious,2024-06-14
user_410,partner_45,refund,17.94,2024-10-18 12:43:49.002463,Budget-Conscious,2024-10-18
user_410,partner_45,refund,17.94,2024-06-09 12:43:49.002463,Budget-Conscious,2024-06-09
user_410,partner_45,refund,17.94,2024-02-09 12:43:49.002463,Budget-Conscious,2024-02-09
user_410,partner_45,refund,17.94,2024-07-31 12:43:49.002463,Budget-Conscious,2024-07-31
user_144,partner_17,purchase,44.54,2024-08-19 12:43:49.002463,Budget-Conscious,2024-08-19
user_144,partner_17,purchase,44.54,2024-05-05 12:43:49.002463,Budget-Conscious,2024-05-05
user_144,partner_17,purchase,44.54,2024-03-29 12:43:49.002463,Budget-Conscious,2024-03-29
user_144,partner_17,purchase,44.54,2024-07-13 12:43:49.002463,Budget-Conscious,2024-07-13
user_144,partner_17,purchase,44.54,2025-01-08 12:43:49.002463,Budget-Conscious,2025-01-08
user_144,partner_17,purchase,44.54,2024-07-03 12:43:49.002463,Budget-Conscious,2024-07-03
user_144,partner_17,purchase,44.54,2024-01-21 12:43:49.002463,Budget-Conscious,2024-01-21
user_144,partner_17,purchase,44.54,2024-01-18 12:43:49.002463,Budget-Conscious,2024-01-18
user_144,partner_17,purchase,44.54,2024-06-14 12:43:49.002463,Budget-Conscious,2024-06-14
user_488,partner_46,subscription,47.06,2025-01-03 12:43:49.002463,Budget-Conscious,2025-01-03
user_488,partner_46,subscription,47.06,2024-03-19 12:43:49.002463,Budget-Conscious,2024-03-19
user_488,partner_46,subscription,47.06,2024-05-28 12:43:49.002463,Budget-Conscious,2024-05-28
user_488,partner_46,subscription,47.06,2024-11-21 12:43:49.002463,Budget-Conscious,2024-11-21
user_488,partner_46,subscription,47.06,2025-01-03 12:43:49.002463,Budget-Conscious,2025-01-03
user_488,partner_46,subscription,47.06,2024-10-09 12:43:49.002463,Budget-Conscious,2024-10-09
user_488,partner_46,subscription,47.06,2024-07-04 12:43:49.002463,Budget-Conscious,2024-07-04
user_488,partner_46,subscription,47.06,2024-05-22 12:43:49.002463,Budget-Conscious,2024-05-22
user_488,partner_46,subscription,47.06,2024-04-03 12:43:49.002463,Budget-Conscious,2024-04-03
user_1,partner_8,purchase,788.81,2024-12-16 12:43:49.002463,High Spenders,2024-12-16
user_363,partner_48,subscription,192.43,2024-01-29 12:43:49.002463,Occasional Buyers,2024-01-29
user_363,partner_48,subscription,192.43,2024-07-12 12:43:49.002463,Occasional Buyers,2024-07-12
user_363,partner_48,subscription,192.43,2024-05-21 12:43:49.002463,Occasional Buyers,2024-05-21
user_363,partner_48,subscription,192.43,2024-11-13 12:43:49.002463,Occasional Buyers,2024-11-13
user_363,partner_48,subscription,192.43,2024-04-15 12:43:49.002463,Occasional Buyers,2024-04-15
user_156,partner_29,refund,132.48,2024-12-31 12:43:49.002463,Occasional Buyers,2024-12-31
user_156,partner_29,refund,132.48,2024-04-28 12:43:49.002463,Occasional Buyers,2024-04-28
user_156,partner_29,refund,132.48,2024-07-12 12:43:49.002463,Occasional Buyers,2024-07-12
user_338,partner_12,purchase,824.03,2024-08-02 12:43:49.002463,High Spenders,2024-08-02
user_338,partner_12,purchase,824.03,2024-11-20 12:43:49.002463,High Spenders,2024-11-20
user_338,partner_12,purchase,824.03,2024-04-08 12:43:49.002463,High Spenders,2024-04-08
user_32,partner_24,purchase,90.16,2024-05-31 12:43:49.002463,Occasional Buyers,2024-05-31
user_32,partner_24,purchase,90.16,2024-11-09 12:43:49.002463,Occasional Buyers,2024-11-09
user_32,partner_24,purchase,90.16,2024-10-28 12:43:49.002463,Occasional Buyers,2024-10-28
user_32,partner_24,purchase,90.16,2024-06-13 12:43:49.002463,Occasional Buyers,2024-06-13
user_32,partner_24,purchase,90.16,2024-12-31 12:43:49.002463,Occasional Buyers,2024-12-31
user_444,partner_8,subscription,44.91,2024-08-13 12:43:49.002463,Budget-Conscious,2024-08-13
user_444,partner_8,subscription,44.91,2024-05-07 12:43:49.002463,Budget-Conscious,2024-05-07
user_444,partner_8,subscription,44.91,2024-07-01 12:43:49.002463,Budget-Conscious,2024-07-01
user_444,partner_8,subscription,44.91,2024-06-20 12:43:49.002463,Budget-Conscious,2024-06-20
user_444,partner_8,subscription,44.91,2024-12-08 12:43:49.002463,Budget-Conscious,2024-12-08
user_444,partner_8,subscription,44.91,2024-04-19 12:43:49.002463,Budget-Conscious,2024-04-19
user_444,partner_8,subscription,44.91,2024-12-30 12:43:49.003463,Budget-Conscious,2024-12-30
user_444,partner_8,subscription,44.91,2024-03-16 12:43:49.003463,Budget-Conscious,2024-03-16
user_444,partner_8,subscription,44.91,2024-09-22 12:43:49.003463,Budget-Conscious,2024-09-22
user_279,partner_5,purchase,22.08,2024-11-09 12:43:49.003463,Budget-Conscious,2024-11-09
user_279,partner_5,purchase,22.08,2024-07-05 12:43:49.003463,Budget-Conscious,2024-07-05
user_279,partner_5,purchase,22.08,2025-01-09 12:43:49.003463,Budget-Conscious,2025-01-09
user_279,partner_5,purchase,22.08,2024-05-23 12:43:49.003463,Budget-Conscious,2024-05-23
user_279,partner_5,purchase,22.08,2024-06-25 12:43:49.003463,Budget-Conscious,2024-06-25
user_279,partner_5,purchase,22.08,2024-03-08 12:43:49.003463,Budget-Conscious,2024-03-08
user_279,partner_5,purchase,22.08,2024-07-24 12:43:49.003463,Budget-Conscious,2024-07-24
user_279,partner_5,purchase,22.08,2024-06-24 12:43:49.003463,Budget-Conscious,2024-06-24
user_279,partner_5,purchase,22.08,2024-12-14 12:43:49.003463,Budget-Conscious,2024-12-14
user_279,partner_5,purchase,22.08,2024-06-17 12:43:49.003463,Budget-Conscious,2024-06-17
user_122,partner_10,purchase,731.38,2024-12-11 12:43:49.003463,High Spenders,2024-12-11
user_122,partner_10,purchase,731.38,2024-01-14 12:43:49.003463,High Spenders,2024-01-14
user_122,partner_10,purchase,731.38,2024-01-25 12:43:49.003463,High Spenders,2024-01-25
user_1,partner_2,purchase,32.93,2024-06-23 12:43:49.003463,Budget-Conscious,2024-06-23
user_1,partner_2,purchase,32.93,2024-08-18 12:43:49.003463,Budget-Conscious,2024-08-18
user_1,partner_2,purchase,32.93,2024-08-06 12:43:49.003463,Budget-Conscious,2024-08-06
user_1,partner_2,purchase,32.93,2024-01-23 12:43:49.003463,Budget-Conscious,2024-01-23
user_1,partner_2,purchase,32.93,2024-05-02 12:43:49.003463,Budget-Conscious,2024-05-02
user_1,partner_2,purchase,32.93,2024-09-28 12:43:49.003463,Budget-Conscious,2024-09-28
user_1,partner_2,purchase,32.93,2024-12-13 12:43:49.003463,Budget-Conscious,2024-12-13
user_354,partner_26,subscription,73.92,2024-10-25 12:43:49.003463,Occasional Buyers,2024-10-25
user_354,partner_26,subscription,73.92,2024-01-28 12:43:49.003463,Occasional Buyers,2024-01-28
user_354,partner_26,subscription,73.92,2024-10-14 12:43:49.003463,Occasional Buyers,2024-10-14
user_354,partner_26,subscription,73.92,2024-06-14 12:43:49.003463,Occasional Buyers,2024-06-14
user_284,partner_32,subscription,931.8,2024-11-02 12:43:49.003463,High Spenders,2024-11-02
user_284,partner_32,subscription,931.8,2024-06-25 12:43:49.003463,High Spenders,2024-06-25
user_284,partner_32,subscription,931.8,2024-02-13 12:43:49.003463,High Spenders,2024-02-13
user_81,partner_38,purchase,79.77,2024-11-18 12:43:49.003463,Occasional Buyers,2024-11-18
user_81,partner_38,purchase,79.77,2024-09-27 12:43:49.003463,Occasional Buyers,2024-09-27
user_81,partner_38,purchase,79.77,2024-12-08 12:43:49.003463,Occasional Buyers,2024-12-08
user_81,partner_38,purchase,79.77,2024-08-23 12:43:49.003463,Occasional Buyers,2024-08-23
user_81,partner_38,purchase,79.77,2024-08-07 12:43:49.003463,Occasional Buyers,2024-08-07
user_81,partner_38,purchase,79.77,2024-07-17 12:43:49.003463,Occasional Buyers,2024-07-17
user_81,partner_38,purchase,79.77,2024-11-18 12:43:49.003463,Occasional Buyers,2024-11-18
user_436,partner_1,purchase,517.63,2024-12-20 12:43:49.003463,High Spenders,2024-12-20
user_436,partner_1,purchase,517.63,2024-05-10 12:43:49.003463,High Spenders,2024-05-10
user_332,partner_45,subscription,164.75,2024-09-09 12:43:49.003463,Occasional Buyers,2024-09-09
user_332,partner_45,subscription,164.75,2024-03-29 12:43:49.003463,Occasional Buyers,2024-03-29
user_332,partner_45,subscription,164.75,2024-04-30 12:43:49.003463,Occasional Buyers,2024-04-30
user_332,partner_45,subscription,164.75,2024-02-05 12:43:49.003463,Occasional Buyers,2024-02-05
user_436,partner_22,refund,39.88,2024-11-03 12:43:49.003463,Budget-Conscious,2024-11-03
user_436,partner_22,refund,39.88,2024-05-05 12:43:49.003463,Budget-Conscious,2024-05-05
user_436,partner_22,refund,39.88,2024-09-10 12:43:49.003463,Budget-Conscious,2024-09-10
user_436,partner_22,refund,39.88,2024-02-13 12:43:49.003463,Budget-Conscious,2024-02-13
user_436,partner_22,refund,39.88,2024-10-17 12:43:49.003463,Budget-Conscious,2024-10-17
user_436,partner_22,refund,39.88,2024-02-26 12:43:49.003463,Budget-Conscious,2024-02-26
user_436,partner_22,refund,39.88,2024-04-29 12:43:49.003463,Budget-Conscious,2024-04-29
user_436,partner_22,refund,39.88,2024-07-16 12:43:49.003463,Budget-Conscious,2024-07-16
user_436,partner_22,refund,39.88,2024-06-05 12:43:49.003463,Budget-Conscious,2024-06-05
user_436,partner_22,refund,39.88,2024-01-13 12:43:49.003463,Budget-Conscious,2024-01-13
user_150,partner_3,subscription,49.38,2024-07-31 12:43:49.003463,Budget-Conscious,2024-07-31
user_150,partner_3,subscription,49.38,2024-04-06 12:43:49.003463,Budget-Conscious,2024-04-06
user_150,partner_3,subscription,49.38,2024-12-14 12:43:49.003463,Budget-Conscious,2024-12-14
user_150,partner_3,subscription,49.38,2024-11-12 12:43:49.003463,Budget-Conscious,2024-11-12
user_150,partner_3,subscription,49.38,2024-11-20 12:43:49.003463,Budget-Conscious,2024-11-20
user_150,partner_3,subscription,49.38,2024-04-21 12:43:49.003463,Budget-Conscious,2024-04-21
user_150,partner_3,subscription,49.38,2024-12-25 12:43:49.003463,Budget-Conscious,2024-12-25
user_150,partner_3,subscription,49.38,2024-06-03 12:43:49.003463,Budget-Conscious,2024-06-03
user_150,partner_3,subscription,49.38,2024-04-27 12:43:49.003463,Budget-Conscious,2024-04-27
user_150,partner_3,subscription,49.38,2024-11-23 12:43:49.003463,Budget-Conscious,2024-11-23
user_423,partner_45,purchase,911.61,2024-02-13 12:43:49.003463,High Spenders,2024-02-13
user_423,partner_45,purchase,911.61,2024-11-19 12:43:49.003463,High Spenders,2024-11-19
user_173,partner_24,subscription,195.03,2024-07-12 12:43:49.003463,Occasional Buyers,2024-07-12
user_173,partner_24,subscription,195.03,2024-04-02 12:43:49.003463,Occasional Buyers,2024-04-02
user_173,partner_24,subscription,195.03,2024-10-21 12:43:49.003463,Occasional Buyers,2024-10-21
user_173,partner_24,subscription,195.03,2024-02-08 12:43:49.003463,Occasional Buyers,2024-02-08
user_173,partner_24,subscription,195.03,2024-06-12 12:43:49.003463,Occasional Buyers,2024-06-12
user_173,partner_24,subscription,195.03,2024-03-11 12:43:49.003463,Occasional Buyers,2024-03-11
user_494,partner_40,refund,152.32,2024-05-11 12:43:49.003463,Occasional Buyers,2024-05-11
user_494,partner_40,refund,152.32,2024-07-31 12:43:49.003463,Occasional Buyers,2024-07-31
user_494,partner_40,refund,152.32,2024-11-18 12:43:49.003463,Occasional Buyers,2024-11-18
user_494,partner_40,refund,152.32,2024-02-06 12:43:49.003463,Occasional Buyers,2024-02-06
user_494,partner_40,refund,152.32,2024-12-06 12:43:49.003463,Occasional Buyers,2024-12-06
user_494,partner_40,refund,152.32,2024-06-01 12:43:49.003463,Occasional Buyers,2024-06-01
user_494,partner_40,refund,152.32,2024-03-16 12:43:49.003463,Occasional Buyers,2024-03-16
user_89,partner_49,refund,184.79,2024-11-14 12:43:49.003463,Occasional Buyers,2024-11-14
user_89,partner_49,refund,184.79,2024-09-22 12:43:49.003463,Occasional Buyers,2024-09-22
user_89,partner_49,refund,184.79,2024-02-28 12:43:49.003463,Occasional Buyers,2024-02-28
user_89,partner_49,refund,184.79,2024-07-19 12:43:49.003463,Occasional Buyers,2024-07-19
user_89,partner_49,refund,184.79,2024-10-16 12:43:49.003463,Occasional Buyers,2024-10-16
user_89,partner_49,refund,184.79,2024-01-16 12:43:49.003463,Occasional Buyers,2024-01-16
user_191,partner_32,subscription,46.83,2024-09-24 12:43:49.003463,Budget-Conscious,2024-09-24
user_191,partner_32,subscription,46.83,2024-10-14 12:43:49.003463,Budget-Conscious,2024-10-14
user_191,partner_32,subscription,46.83,2024-04-06 12:43:49.003463,Budget-Conscious,2024-04-06
user_191,partner_32,subscription,46.83,2024-05-06 12:43:49.003463,Budget-Conscious,2024-05-06
user_191,partner_32,subscription,46.83,2024-06-11 12:43:49.003463,Budget-Conscious,2024-06-11
user_191,partner_32,subscription,46.83,2024-12-03 12:43:49.003463,Budget-Conscious,2024-12-03
user_191,partner_32,subscription,46.83,2024-12-16 12:43:49.003463,Budget-Conscious,2024-12-16
user_191,partner_32,subscription,46.83,2024-12-25 12:43:49.003463,Budget-Conscious,2024-12-25
user_303,partner_33,purchase,148.91,2024-08-27 12:43:49.003463,Occasional Buyers,2024-08-27
user_303,partner_33,purchase,148.91,2024-05-05 12:43:49.003463,Occasional Buyers,2024-05-05
user_303,partner_33,purchase,148.91,2024-10-07 12:43:49.003463,Occasional Buyers,2024-10-07
user_303,partner_33,purchase,148.91,2024-02-15 12:43:49.003463,Occasional Buyers,2024-02-15
user_303,partner_33,purchase,148.91,2024-06-08 12:43:49.003463,Occasional Buyers,2024-06-08
user_303,partner_33,purchase,148.91,2024-08-27 12:43:49.003463,Occasional Buyers,2024-08-27
user_298,partner_17,subscription,176.25,2024-01-12 12:43:49.003463,Occasional Buyers,2024-01-12
user_298,partner_17,subscription,176.25,2024-12-11 12:43:49.003463,Occasional Buyers,2024-12-11
user_298,partner_17,subscription,176.25,2024-09-30 12:43:49.003463,Occasional Buyers,2024-09-30
user_298,partner_17,subscription,176.25,2024-01-16 12:43:49.003463,Occasional Buyers,2024-01-16
user_298,partner_17,subscription,176.25,2024-08-23 12:43:49.003463,Occasional Buyers,2024-08-23
user_298,partner_17,subscription,176.25,2024-07-06 12:43:49.003463,Occasional Buyers,2024-07-06
user_124,partner_5,refund,140.44,2024-12-01 12:43:49.003463,Occasional Buyers,2024-12-01
user_124,partner_5,refund,140.44,2024-07-20 12:43:49.003463,Occasional Buyers,2024-07-20
user_124,partner_5,refund,140.44,2024-08-11 12:43:49.003463,Occasional Buyers,2024-08-11
user_124,partner_5,refund,140.44,2024-09-20 12:43:49.003463,Occasional Buyers,2024-09-20
user_124,partner_5,refund,140.44,2024-11-19 12:43:49.003463,Occasional Buyers,2024-11-19
user_124,partner_5,refund,140.44,2024-04-15 12:43:49.003463,Occasional Buyers,2024-04-15
user_124,partner_5,refund,140.44,2024-09-29 12:43:49.003463,Occasional Buyers,2024-09-29
user_354,partner_13,refund,38.86,2024-04-16 12:43:49.003463,Budget-Conscious,2024-04-16
user_354,partner_13,refund,38.86,2024-03-11 12:43:49.003463,Budget-Conscious,2024-03-11
user_354,partner_13,refund,38.86,2024-08-04 12:43:49.003463,Budget-Conscious,2024-08-04
user_354,partner_13,refund,38.86,2024-07-08 12:43:49.003463,Budget-Conscious,2024-07-08
user_354,partner_13,refund,38.86,2024-02-26 12:43:49.003463,Budget-Conscious,2024-02-26
user_261,partner_49,subscription,106.36,2024-06-27 12:43:49.003463,Occasional Buyers,2024-06-27
user_261,partner_49,subscription,106.36,2024-04-25 12:43:49.003463,Occasional Buyers,2024-04-25
user_261,partner_49,subscription,106.36,2024-02-01 12:43:49.003463,Occasional Buyers,2024-02-01
user_464,partner_18,subscription,97.2,2024-08-29 12:43:49.003463,Occasional Buyers,2024-08-29
user_464,partner_18,subscription,97.2,2024-02-21 12:43:49.003463,Occasional Buyers,2024-02-21
user_464,partner_18,subscription,97.2,2024-04-12 12:43:49.003463,Occasional Buyers,2024-04-12
user_464,partner_18,subscription,97.2,2024-02-17 12:43:49.003463,Occasional Buyers,2024-02-17
user_464,partner_18,subscription,97.2,2024-11-13 12:43:49.003463,Occasional Buyers,2024-11-13
user_464,partner_18,subscription,97.2,2024-02-16 12:43:49.003463,Occasional Buyers,2024-02-16
user_88,partner_12,refund,135.43,2024-03-22 12:43:49.003463,Occasional Buyers,2024-03-22
user_88,partner_12,refund,135.43,2024-06-24 12:43:49.003463,Occasional Buyers,2024-06-24
user_88,partner_12,refund,135.43,2024-03-23 12:43:49.003463,Occasional Buyers,2024-03-23
user_88,partner_12,refund,135.43,2024-07-16 12:43:49.003463,Occasional Buyers,2024-07-16
user_463,partner_35,refund,186.9,2024-09-07 12:43:49.003463,Occasional Buyers,2024-09-07
user_463,partner_35,refund,186.9,2024-09-07 12:43:49.003463,Occasional Buyers,2024-09-07
user_463,partner_35,refund,186.9,2024-03-08 12:43:49.003463,Occasional Buyers,2024-03-08
user_463,partner_35,refund,186.9,2024-12-28 12:43:49.003463,Occasional Buyers,2024-12-28
user_97,partner_48,subscription,683.85,2024-10-30 12:43:49.003463,High Spenders,2024-10-30
user_97,partner_48,subscription,683.85,2024-01-20 12:43:49.003463,High Spenders,2024-01-20
user_6,partner_27,purchase,60.1,2024-05-20 12:43:49.003463,Occasional Buyers,2024-05-20
user_6,partner_27,purchase,60.1,2024-01-31 12:43:49.003463,Occasional Buyers,2024-01-31
